timestamp_s,throttle,rpm,true_cht,egt,oil_temp,oil_pressure,fuel_flow
421.0,0.65,2347.7,146.55,848.09,84.92,67.6,18.257
422.0,0.65,2295.7,145.51,842.44,84.35,67.41,17.852
423.0,0.65,2257.7,144.33,836.09,83.71,65.81,17.556
424.0,0.65,2234.1,144.26,835.69,83.47,66.33,17.371
425.0,0.65,2219.7,143.44,831.22,83.14,65.97,17.259
426.0,0.65,2206.5,142.45,825.88,83.12,65.67,17.156
427.0,0.65,2200.2,141.1,818.54,82.66,65.64,17.107
428.0,0.65,2192.7,141.03,818.15,82.83,65.65,17.049
429.0,0.65,2195.6,140.26,813.98,82.87,65.18,17.071
430.0,0.65,2193.0,139.69,810.92,82.76,65.23,17.051
431.0,0.65,2188.1,139.23,808.44,82.55,65.94,17.012
432.0,0.65,2192.7,138.53,804.64,82.36,65.06,17.048
433.0,0.65,2183.1,137.92,801.32,82.11,65.07,16.974
434.0,0.65,2183.0,137.52,799.17,81.92,65.34,16.973
435.0,0.65,2189.7,136.69,794.62,81.68,65.36,17.025
436.0,0.65,2193.0,136.01,790.97,81.45,65.53,17.051
437.0,0.65,2193.6,136.06,791.25,81.18,65.55,17.055
438.0,0.65,2190.6,135.27,786.97,80.83,65.21,17.032
439.0,0.65,2192.8,134.3,781.72,80.77,65.55,17.05
440.0,0.65,2193.2,133.64,778.1,80.55,66.31,17.052
441.0,0.65,2194.9,133.36,776.63,80.32,65.66,17.066
442.0,0.65,2187.5,132.24,770.53,79.77,65.42,17.008
443.0,0.65,2191.1,131.86,768.45,79.41,65.42,17.036
444.0,0.65,2185.4,130.92,763.38,79.62,65.03,16.991
445.0,0.65,2179.9,130.48,761.0,79.43,65.67,16.949
446.0,0.65,2181.3,129.72,756.86,79.06,65.33,16.96
447.0,0.65,2182.0,128.72,751.45,79.02,64.69,16.965
448.0,0.65,2188.0,128.14,748.3,78.36,65.41,17.012
449.0,0.65,2186.0,127.36,744.07,77.97,65.55,16.996
450.0,0.65,2186.9,126.6,739.98,77.92,65.15,17.003
451.0,0.65,2182.0,126.22,737.92,77.97,65.28,16.965
452.0,0.65,2177.8,125.95,736.44,77.73,64.68,16.933
453.0,0.65,2178.5,125.53,734.15,77.69,65.18,16.937
454.0,0.65,2182.7,125.74,735.32,77.18,65.4,16.971
455.0,0.65,2193.7,125.27,732.73,76.75,65.95,17.057
456.0,0.65,2186.6,124.52,728.68,77.0,65.43,17.001
457.0,0.65,2193.2,123.58,723.58,76.5,65.17,17.053
458.0,0.65,2189.4,123.15,721.26,76.71,65.09,17.022
459.0,0.65,2193.6,123.11,721.07,76.57,66.21,17.055
460.0,0.65,2184.8,122.84,719.59,76.5,65.33,16.987
461.0,0.65,2185.8,122.13,715.73,76.11,65.24,16.994
462.0,0.65,2186.0,121.73,713.58,75.74,65.95,16.996
463.0,0.65,2183.7,121.07,710.0,75.35,65.89,16.979
464.0,0.65,2182.9,120.73,708.15,75.29,65.75,16.972
465.0,0.65,2183.4,120.5,706.89,75.06,65.29,16.976
466.0,0.65,2184.2,120.52,706.98,74.64,65.13,16.983
467.0,0.65,2176.7,120.05,704.44,74.46,65.24,16.924
468.0,0.65,2174.1,119.66,702.34,74.42,64.29,16.903
469.0,0.65,2173.8,119.35,700.66,74.07,64.94,16.901
470.0,0.65,2166.0,118.96,698.55,73.95,65.64,16.84
471.0,0.65,2166.2,118.31,695.01,73.97,64.85,16.842
472.0,0.65,2174.9,117.86,692.58,73.41,65.35,16.91
473.0,0.65,2179.1,116.91,687.47,73.31,65.51,16.943
474.0,0.65,2177.1,116.28,684.01,73.51,64.28,16.927
475.0,0.65,2183.2,115.82,681.56,73.4,65.92,16.974
476.0,0.65,2183.5,115.64,680.57,73.26,64.66,16.977
477.0,0.65,2180.1,114.74,675.66,73.11,64.74,16.95
478.0,0.65,2184.0,114.27,673.12,72.78,64.95,16.98
479.0,0.65,2189.5,113.77,670.44,72.66,65.82,17.023
480.0,0.65,2186.5,114.39,673.8,72.88,65.85,17.0
481.0,0.65,2188.8,114.36,673.64,72.81,64.61,17.018
482.0,0.65,2188.6,114.32,673.39,72.83,65.93,17.017
483.0,0.65,2188.7,114.43,674.03,72.65,65.61,17.017
484.0,0.65,2182.3,114.02,671.79,72.4,65.2,16.967
485.0,0.65,2177.5,114.14,672.43,72.4,65.46,16.93
486.0,0.65,2175.2,114.04,671.91,72.12,64.71,16.912
487.0,0.65,2179.4,113.91,671.2,71.79,65.62,16.944
488.0,0.65,2180.7,113.95,671.42,71.6,66.0,16.955
489.0,0.65,2181.1,114.15,672.48,71.09,64.55,16.958
490.0,0.65,2187.4,113.41,668.46,70.88,65.34,17.007
491.0,0.65,2192.6,113.23,667.5,70.73,65.21,17.048
492.0,0.65,2182.5,113.93,671.31,70.83,65.11,16.969
493.0,0.65,2174.5,114.16,672.51,71.15,65.22,16.907
494.0,0.65,2175.8,114.06,671.99,71.05,65.45,16.917
495.0,0.65,2180.3,113.71,670.09,70.76,65.65,16.952
496.0,0.65,2183.9,113.34,668.11,70.68,65.87,16.98
497.0,0.65,2183.0,113.77,670.4,70.65,64.91,16.973
498.0,0.65,2174.9,113.73,670.21,70.61,65.26,16.91
499.0,0.65,2185.5,113.29,667.8,70.87,65.58,16.992
500.0,0.65,2182.4,113.36,668.19,70.98,65.03,16.968
501.0,0.65,2184.5,113.06,666.55,71.07,65.79,16.984
502.0,0.65,2184.6,112.67,664.48,71.01,65.7,16.985
503.0,0.65,2183.2,112.39,662.96,71.09,65.2,16.975
504.0,0.65,2188.1,112.01,660.89,70.85,64.72,17.013
505.0,0.65,2192.1,111.4,657.59,70.8,66.41,17.043
506.0,0.65,2184.2,111.5,658.12,70.99,64.71,16.982
507.0,0.65,2173.9,111.39,657.5,71.29,65.81,16.902
508.0,0.65,2174.6,110.63,653.43,71.19,64.78,16.907
509.0,0.65,2179.1,109.57,647.67,71.28,65.32,16.942
510.0,0.65,2181.9,109.67,648.22,70.89,65.45,16.964
511.0,0.65,2184.1,110.04,650.2,70.74,64.98,16.982
512.0,0.65,2188.8,110.74,653.99,70.88,64.97,17.018
513.0,0.65,2191.5,110.6,653.22,71.42,65.59,17.04
514.0,0.65,2187.6,110.57,653.09,71.3,65.42,17.009
515.0,0.65,2181.0,110.13,650.69,71.51,65.02,16.958
516.0,0.65,2179.1,109.5,647.28,71.37,65.16,16.942
517.0,0.65,2185.5,109.48,647.18,71.24,64.85,16.993
518.0,0.65,2182.4,109.21,645.71,71.26,65.01,16.968
519.0,0.65,2187.6,109.21,645.7,71.33,64.87,17.009
520.0,0.65,2189.3,109.27,646.02,71.13,65.49,17.022
521.0,0.65,2196.5,108.78,643.35,71.15,65.07,17.078
522.0,0.65,2192.7,109.05,644.84,71.22,65.38,17.049
523.0,0.65,2180.8,109.18,645.54,71.15,65.82,16.956
524.0,0.65,2190.0,109.64,648.06,70.62,65.82,17.028
525.0,0.65,2188.4,109.83,649.06,70.48,65.48,17.015
526.0,0.65,2186.7,109.54,647.49,70.5,65.79,17.002
527.0,0.65,2191.8,109.31,646.27,70.31,64.87,17.041
528.0,0.65,2188.1,109.23,645.81,70.71,64.8,17.013
529.0,0.65,2182.7,108.81,643.54,70.65,64.76,16.97
530.0,0.65,2181.8,108.98,644.46,70.71,65.33,16.964
531.0,0.65,2185.0,108.97,644.4,70.94,65.07,16.988
532.0,0.65,2183.3,109.53,647.43,70.48,64.58,16.975
533.0,0.65,2191.0,109.31,646.25,70.59,65.8,17.035
534.0,0.65,2185.0,109.1,645.13,69.99,65.63,16.989
535.0,0.65,2181.7,109.55,647.58,70.13,65.23,16.963
536.0,0.65,2177.1,109.74,648.55,70.11,65.85,16.927
537.0,0.65,2187.1,109.3,646.19,69.9,65.58,17.005
538.0,0.65,2193.2,108.99,644.51,69.94,65.37,17.053
539.0,0.65,2189.3,109.11,645.16,70.29,64.78,17.022
540.0,0.65,2184.2,108.91,644.11,70.37,65.39,16.982
541.0,0.65,2177.1,108.81,643.53,70.78,65.21,16.927
542.0,0.65,2185.3,108.64,642.6,70.91,64.69,16.99
543.0,0.65,2187.5,109.32,646.3,70.7,65.62,17.008
544.0,0.65,2189.2,108.87,643.88,70.78,65.15,17.021
545.0,0.65,2186.2,108.44,641.56,71.06,65.21,16.998
546.0,0.65,2190.5,108.37,641.13,70.83,65.25,17.032
547.0,0.65,2188.7,108.46,641.67,71.15,65.22,17.018
548.0,0.65,2182.6,108.3,640.77,71.01,65.39,16.97
549.0,0.65,2179.5,107.76,637.87,71.12,65.27,16.946
550.0,0.65,2182.1,107.66,637.3,71.13,65.7,16.966
551.0,0.65,2177.3,107.34,635.6,70.93,64.84,16.929
552.0,0.65,2181.7,107.69,637.47,70.58,65.33,16.963
553.0,0.65,2178.7,107.98,639.06,70.55,65.22,16.94
554.0,0.65,2178.6,107.72,637.65,70.37,64.76,16.939
555.0,0.65,2178.3,107.59,636.93,70.16,65.14,16.936
556.0,0.65,2178.9,107.85,638.33,70.18,64.83,16.941
557.0,0.65,2182.7,108.17,640.06,70.29,65.03,16.971
558.0,0.65,2177.9,107.87,638.42,70.02,65.39,16.933
559.0,0.65,2177.2,108.27,640.64,69.87,65.23,16.928
560.0,0.65,2173.9,108.53,642.0,69.87,65.72,16.902
561.0,0.65,2175.1,109.1,645.13,70.11,64.95,16.911
562.0,0.65,2173.9,109.33,646.35,69.89,65.23,16.902
563.0,0.65,2177.8,108.76,643.28,69.64,65.11,16.932
564.0,0.65,2181.6,108.74,643.18,69.74,65.03,16.962
565.0,0.65,2190.3,108.79,643.45,69.74,65.02,17.03
566.0,0.65,2186.5,108.87,643.86,69.62,65.84,17.0
567.0,0.65,2191.2,109.05,644.85,69.42,64.85,17.037
568.0,0.65,2186.9,108.92,644.12,69.75,66.2,17.003
569.0,0.65,2183.4,108.94,644.24,69.71,65.31,16.976
570.0,0.65,2186.2,108.81,643.56,70.01,64.45,16.998
571.0,0.65,2189.7,108.17,640.06,69.97,65.48,17.025
572.0,0.65,2192.5,108.05,639.39,69.96,65.8,17.047
573.0,0.65,2192.0,107.69,637.45,70.4,65.4,17.043
574.0,0.65,2190.3,107.83,638.22,70.62,66.79,17.029
575.0,0.65,2195.5,108.46,641.62,70.5,65.55,17.071
576.0,0.65,2190.1,108.44,641.54,70.15,65.13,17.028
577.0,0.65,2184.9,108.39,641.27,70.14,64.68,16.988
578.0,0.65,2182.2,108.32,640.89,69.91,65.0,16.966
579.0,0.65,2177.7,108.21,640.31,69.83,65.47,16.931
580.0,0.65,2177.0,108.14,639.9,69.61,65.03,16.926
581.0,0.65,2185.7,108.1,639.67,69.72,64.91,16.994
582.0,0.65,2178.8,108.34,641.01,69.89,65.06,16.94
583.0,0.65,2187.6,108.29,640.7,69.95,65.24,17.009
584.0,0.65,2180.4,108.15,639.98,70.41,65.02,16.952
585.0,0.65,2185.9,107.83,638.22,70.49,66.35,16.996
586.0,0.65,2174.5,107.67,637.35,70.39,65.22,16.906
587.0,0.65,2184.6,107.72,637.66,70.23,66.18,16.985
588.0,0.65,2181.8,108.04,639.35,70.35,64.58,16.963
589.0,0.65,2183.4,108.06,639.49,70.27,65.23,16.976
590.0,0.65,2183.4,108.15,639.97,70.02,65.48,16.976
591.0,0.65,2182.3,108.18,640.11,69.82,65.33,16.968
592.0,0.65,2189.2,107.7,637.53,69.78,65.22,17.021
593.0,0.65,2192.0,107.6,636.96,69.69,65.08,17.043
594.0,0.65,2189.4,107.78,637.96,69.64,65.56,17.023
595.0,0.65,2189.8,107.93,638.79,69.74,65.54,17.026
596.0,0.65,2191.9,107.99,639.08,69.55,66.08,17.042
597.0,0.65,2188.4,107.87,638.45,69.59,65.74,17.015
598.0,0.65,2190.6,108.12,639.8,69.72,65.4,17.032
599.0,0.65,2193.0,107.95,638.9,69.9,65.66,17.051
600.0,0.65,2187.9,108.46,641.66,69.47,65.27,17.011
601.0,0.65,2182.2,108.44,641.52,69.2,65.3,16.967
602.0,0.65,2184.3,108.7,642.93,69.23,66.31,16.983
603.0,0.65,2180.8,108.46,641.63,69.55,64.78,16.955
604.0,0.65,2183.7,108.38,641.19,69.34,64.74,16.978
605.0,0.65,2182.8,108.5,641.87,69.53,65.91,16.971
606.0,0.65,2187.4,108.44,641.54,69.38,65.22,17.007
607.0,0.65,2190.2,108.22,640.36,68.88,65.13,17.029
608.0,0.65,2196.9,108.84,643.68,68.83,65.83,17.081
609.0,0.65,2198.1,108.93,644.2,68.86,65.32,17.09
610.0,0.65,2196.0,109.09,645.07,68.9,65.13,17.074
611.0,0.65,2189.9,108.7,642.94,68.88,65.5,17.027
612.0,0.65,2184.2,108.58,642.29,68.78,65.91,16.982
613.0,0.65,2186.4,108.4,641.33,68.68,65.73,16.999
614.0,0.65,2191.1,108.25,640.53,68.86,65.28,17.036
615.0,0.65,2192.6,108.02,639.26,68.57,65.62,17.048
616.0,0.65,2189.6,108.29,640.75,68.06,65.44,17.024
617.0,0.65,2185.8,108.17,640.09,67.95,64.86,16.994
618.0,0.65,2190.0,108.64,642.64,67.87,65.14,17.028
619.0,0.65,2189.3,108.72,643.06,67.91,65.71,17.022
620.0,0.65,2180.7,108.6,642.42,67.77,65.88,16.955
621.0,0.65,2188.1,108.43,641.5,67.9,65.93,17.013
622.0,0.65,2178.1,107.74,637.74,67.58,65.41,16.934
623.0,0.65,2177.0,107.94,638.85,67.68,65.36,16.926
624.0,0.65,2177.7,107.3,635.34,67.56,64.8,16.931
625.0,0.65,2182.3,107.42,636.03,67.72,65.67,16.967
626.0,0.65,2180.8,107.4,635.92,67.57,65.37,16.956
627.0,0.65,2179.2,107.38,635.77,67.36,65.05,16.943
628.0,0.65,2180.7,107.58,636.88,67.36,65.01,16.955
629.0,0.65,2186.5,107.77,637.93,67.18,65.09,17.0
630.0,0.65,2184.5,107.57,636.83,67.3,65.2,16.985
631.0,0.65,2193.0,107.91,638.68,67.49,65.79,17.051
632.0,0.65,2191.4,107.77,637.92,67.37,66.01,17.039
633.0,0.65,2187.3,107.81,638.11,67.69,65.4,17.006
634.0,0.65,2184.7,107.9,638.6,67.33,65.22,16.986
635.0,0.65,2182.0,108.13,639.84,67.13,65.75,16.965
636.0,0.65,2185.4,108.31,640.83,67.18,65.55,16.992
637.0,0.65,2184.0,108.54,642.05,66.64,64.7,16.981
638.0,0.65,2183.5,108.63,642.56,66.37,65.32,16.977
639.0,0.65,2181.3,108.2,640.21,66.27,66.2,16.959
640.0,0.65,2189.6,108.12,639.79,66.32,65.29,17.024
641.0,0.65,2180.3,108.35,641.03,66.51,64.92,16.952
642.0,0.65,2180.3,107.68,637.42,66.43,65.51,16.952
643.0,0.65,2183.2,107.5,636.45,66.36,65.56,16.974
644.0,0.65,2184.9,107.13,634.45,66.47,64.52,16.987
645.0,0.65,2184.9,107.54,636.64,66.18,65.04,16.988
646.0,0.65,2187.8,107.72,637.65,66.08,64.68,17.01
647.0,0.65,2187.8,107.58,636.87,66.19,65.79,17.01
648.0,0.65,2186.0,108.04,639.38,66.17,64.7,16.996
649.0,0.65,2181.4,108.0,639.13,66.63,65.0,16.96
650.0,0.65,2183.7,108.41,641.36,66.41,65.58,16.978
651.0,0.65,2179.6,108.3,640.76,66.12,65.15,16.946
652.0,0.65,2173.0,108.2,640.26,66.19,65.29,16.895
653.0,0.65,2180.5,108.01,639.18,65.91,65.23,16.953
654.0,0.65,2180.7,108.41,641.4,65.97,65.15,16.955
655.0,0.65,2179.9,108.58,642.3,65.74,64.77,16.949
656.0,0.65,2180.6,108.54,642.1,65.76,65.09,16.954
657.0,0.65,2181.2,108.58,642.29,65.89,65.26,16.959
658.0,0.65,2181.0,108.73,643.12,65.86,65.58,16.957
659.0,0.65,2181.3,108.79,643.45,65.92,64.46,16.96
660.0,0.65,2183.3,109.7,648.36,65.63,65.84,16.975
661.0,0.65,2183.1,109.88,649.32,65.84,65.55,16.974
662.0,0.65,2185.7,110.07,650.39,66.28,64.95,16.994
663.0,0.65,2195.3,109.93,649.59,66.46,66.15,17.069
664.0,0.65,2195.9,109.78,648.81,66.82,65.49,17.074
665.0,0.65,2194.3,109.68,648.25,66.79,64.97,17.061
666.0,0.65,2191.7,109.17,645.51,66.87,65.0,17.041
667.0,0.65,2191.0,109.21,645.73,67.12,65.63,17.035
668.0,0.65,2192.2,109.07,644.96,66.89,65.47,17.045
669.0,0.65,2191.6,108.76,643.27,66.8,65.48,17.04
670.0,0.65,2194.2,108.76,643.25,66.67,65.04,17.06
671.0,0.65,2195.6,108.89,643.99,66.77,65.13,17.071
672.0,0.65,2191.3,109.01,644.64,66.8,65.27,17.038
673.0,0.65,2187.3,109.23,645.81,66.59,65.27,17.007
674.0,0.65,2188.5,108.61,642.43,66.52,65.81,17.016
675.0,0.65,2194.0,108.46,641.62,66.45,65.59,17.059
676.0,0.65,2186.7,108.33,640.96,66.58,65.57,17.002
677.0,0.65,2187.9,108.21,640.3,66.73,64.74,17.011
678.0,0.65,2186.6,108.43,641.47,66.47,65.38,17.001
679.0,0.65,2185.4,107.79,637.99,66.35,65.29,16.991
680.0,0.65,2184.2,107.73,637.67,66.12,65.87,16.982
681.0,0.65,2190.6,107.59,636.92,66.29,65.1,17.032
682.0,0.65,2193.0,108.25,640.49,66.69,65.53,17.051
683.0,0.65,2191.0,107.92,638.71,66.48,65.46,17.035
684.0,0.65,2187.0,107.82,638.19,66.41,65.77,17.004
685.0,0.65,2189.9,108.17,640.1,66.41,66.1,17.027
686.0,0.65,2189.7,107.68,637.41,66.14,65.46,17.025
687.0,0.65,2186.4,108.23,640.37,66.42,65.47,16.999
688.0,0.65,2184.2,108.41,641.37,66.29,65.12,16.982
689.0,0.65,2185.3,108.35,641.04,66.44,64.53,16.991
690.0,0.65,2178.5,108.71,643.02,66.58,64.96,16.937
691.0,0.65,2179.8,108.7,642.94,66.41,65.18,16.948
692.0,0.65,2180.1,108.19,640.17,66.73,65.43,16.951
693.0,0.65,2179.3,107.97,638.98,66.83,64.37,16.944
694.0,0.65,2183.7,107.64,637.19,67.02,65.22,16.978
695.0,0.65,2180.9,107.77,637.91,66.72,65.63,16.957
696.0,0.65,2183.0,107.97,639.0,66.72,65.27,16.973
697.0,0.65,2181.9,107.84,638.29,66.45,65.02,16.964
698.0,0.65,2181.2,107.79,638.01,66.95,65.65,16.959
699.0,0.65,2180.2,108.02,639.25,66.96,65.51,16.951
700.0,0.65,2193.0,107.76,637.83,66.81,64.9,17.051
701.0,0.65,2190.8,108.16,640.04,66.44,64.69,17.034
702.0,0.65,2185.5,108.22,640.35,66.85,65.24,16.992
703.0,0.65,2178.8,108.15,639.97,67.08,65.53,16.94
704.0,0.65,2174.6,107.73,637.71,66.8,64.81,16.908
705.0,0.65,2173.8,107.79,638.02,66.82,65.37,16.901
706.0,0.65,2175.2,107.91,638.66,66.68,65.34,16.912
707.0,0.65,2177.3,107.7,637.53,66.92,64.61,16.928
708.0,0.65,2183.8,107.99,639.1,66.95,65.32,16.979
709.0,0.65,2182.1,107.98,639.05,66.56,64.79,16.966
710.0,0.65,2184.3,108.13,639.85,66.67,65.09,16.983
711.0,0.65,2184.3,108.38,641.19,66.91,65.59,16.983
712.0,0.65,2186.8,107.52,636.57,66.96,66.51,17.002
713.0,0.65,2188.1,107.2,634.84,67.21,65.55,17.013
714.0,0.65,2187.1,107.33,635.52,66.85,64.21,17.005
715.0,0.65,2185.9,106.91,633.23,67.02,65.44,16.995
716.0,0.65,2193.3,106.9,633.2,66.64,65.59,17.053
717.0,0.65,2191.0,107.57,636.84,66.78,65.51,17.035
718.0,0.65,2184.4,107.56,636.75,66.55,64.94,16.984
719.0,0.65,2182.1,107.64,637.22,66.41,65.45,16.966
720.0,0.65,2176.1,107.64,637.21,66.37,64.7,16.919
721.0,0.65,2176.2,107.63,637.17,66.77,64.46,16.92
722.0,0.65,2172.9,107.19,634.79,66.9,64.81,16.894
723.0,0.65,2180.6,107.11,634.35,67.14,65.18,16.954
724.0,0.65,2190.8,107.54,636.68,67.09,65.35,17.034
725.0,0.65,2189.9,107.6,636.96,66.81,65.97,17.027
726.0,0.65,2185.2,107.86,638.41,66.58,65.73,16.99
727.0,0.65,2182.0,108.01,639.2,66.21,65.0,16.965
728.0,0.65,2177.6,108.45,641.61,66.49,65.46,16.931
729.0,0.65,2174.2,108.41,641.36,66.4,64.84,16.904
730.0,0.65,2176.4,108.41,641.36,66.62,65.68,16.921
731.0,0.65,2183.0,108.03,639.31,66.37,64.92,16.973
732.0,0.65,2181.9,107.86,638.41,66.41,66.07,16.964
733.0,0.65,2175.6,108.46,641.63,66.12,65.54,16.915
734.0,0.65,2186.8,108.53,642.03,66.18,65.49,17.003
735.0,0.65,2178.5,108.48,641.76,66.22,65.12,16.938
736.0,0.65,2182.8,108.05,639.42,66.04,65.19,16.971
737.0,0.65,2191.0,108.16,640.04,66.45,65.37,17.035
738.0,0.65,2193.8,108.11,639.75,66.55,65.66,17.057
739.0,0.65,2194.1,107.81,638.12,66.68,65.3,17.059
740.0,0.65,2183.2,107.57,636.82,66.65,64.98,16.974
741.0,0.65,2186.9,107.72,637.63,66.66,65.9,17.003
742.0,0.65,2183.3,107.87,638.43,66.9,65.25,16.975
743.0,0.65,2183.6,107.49,636.4,67.09,64.48,16.977
744.0,0.65,2178.1,107.85,638.34,67.04,64.55,16.934
745.0,0.65,2175.1,107.77,637.88,67.13,65.47,16.911
746.0,0.65,2173.9,108.0,639.13,67.23,64.97,16.902
747.0,0.65,2184.9,107.71,637.56,67.1,65.48,16.988
748.0,0.65,2181.2,107.39,635.82,67.09,65.24,16.959
749.0,0.65,2176.7,107.58,636.9,67.22,65.53,16.924
750.0,0.65,2169.5,107.77,637.88,67.18,65.05,16.867
751.0,0.65,2181.5,107.74,637.75,66.84,65.53,16.961
752.0,0.65,2185.1,107.51,636.47,66.75,64.71,16.989
753.0,0.65,2182.8,107.18,634.72,66.9,65.29,16.971
754.0,0.65,2173.5,106.91,633.26,66.91,64.82,16.899
755.0,0.65,2172.6,106.47,630.87,66.67,64.48,16.892
756.0,0.65,2173.2,106.79,632.59,66.75,64.99,16.896
757.0,0.65,2184.9,107.02,633.83,66.26,65.76,16.988
758.0,0.65,2181.2,107.0,633.75,66.42,65.62,16.959
759.0,0.65,2184.9,107.26,635.16,66.19,65.56,16.987
760.0,0.65,2177.9,106.86,632.98,66.29,64.85,16.933
761.0,0.65,2178.5,106.82,632.73,66.31,65.27,16.938
762.0,0.65,2184.5,106.81,632.71,66.58,64.9,16.984
763.0,0.65,2182.0,107.25,635.09,66.54,65.03,16.965
764.0,0.65,2177.1,107.56,636.75,66.51,65.97,16.927
765.0,0.65,2182.4,107.63,637.13,66.65,64.81,16.968
766.0,0.65,2185.4,107.48,636.31,66.71,65.43,16.992
767.0,0.65,2186.3,107.59,636.91,66.5,64.58,16.999
768.0,0.65,2190.3,107.64,637.21,66.3,64.96,17.03
769.0,0.65,2186.6,107.61,637.02,66.3,65.15,17.001
770.0,0.65,2187.4,106.91,633.27,66.27,65.21,17.008
771.0,0.65,2182.0,107.25,635.09,66.61,65.39,16.965
772.0,0.65,2181.7,107.47,636.3,66.76,64.86,16.963
773.0,0.65,2182.9,108.12,639.8,66.79,65.46,16.972
774.0,0.65,2174.7,107.76,637.87,66.67,64.84,16.908
775.0,0.65,2175.3,107.23,634.99,66.46,65.37,16.913
776.0,0.65,2181.0,107.23,634.96,66.46,64.51,16.957
777.0,0.65,2175.7,107.31,635.39,66.32,64.97,16.916
778.0,0.65,2175.6,107.66,637.31,66.3,65.43,16.915
779.0,0.65,2178.8,107.8,638.04,66.25,65.14,16.94
780.0,0.65,2192.7,107.71,637.55,66.27,64.91,17.049
781.0,0.65,2194.1,107.19,634.74,66.25,66.03,17.059
782.0,0.65,2188.9,107.33,635.49,66.3,65.16,17.019
783.0,0.65,2181.2,107.48,636.35,66.31,65.68,16.959
784.0,0.65,2180.8,107.29,635.33,66.31,65.73,16.956
785.0,0.65,2182.1,106.96,633.54,65.98,65.45,16.966
786.0,0.65,2187.2,106.86,632.98,65.93,65.48,17.006
787.0,0.65,2184.3,107.15,634.57,66.02,65.1,16.983
788.0,0.65,2187.7,106.81,632.7,65.83,65.65,17.01
789.0,0.65,2191.1,107.08,634.14,65.68,64.86,17.036
790.0,0.65,2188.1,107.24,635.04,65.72,64.95,17.013
791.0,0.65,2190.1,107.81,638.13,65.1,64.9,17.028
792.0,0.65,2186.9,108.25,640.53,65.32,65.06,17.003
793.0,0.65,2186.3,107.94,638.85,65.27,65.93,16.998
794.0,0.65,2179.6,107.63,637.15,64.93,64.63,16.947
795.0,0.65,2181.3,107.8,638.05,65.0,64.65,16.96
796.0,0.65,2185.8,107.95,638.87,64.99,65.53,16.994
797.0,0.65,2187.7,107.87,638.46,64.8,65.4,17.01
798.0,0.65,2185.7,107.2,634.83,64.81,64.85,16.994
799.0,0.65,2189.4,106.93,633.34,64.83,65.09,17.023
800.0,0.65,2185.5,107.37,635.72,64.96,65.15,16.992
801.0,0.65,2184.3,107.41,635.97,65.09,65.48,16.983
802.0,0.65,2178.9,106.65,631.83,65.04,65.1,16.941
803.0,0.65,2183.4,105.99,628.27,64.8,65.83,16.976
804.0,0.65,2182.0,105.95,628.04,64.83,65.44,16.965
805.0,0.65,2183.7,106.16,629.16,64.97,65.36,16.978
806.0,0.65,2184.7,106.2,629.38,65.08,65.01,16.986
807.0,0.65,2184.6,105.91,627.82,65.27,64.68,16.986
808.0,0.65,2185.8,105.58,626.01,65.45,65.14,16.995
809.0,0.65,2188.4,105.57,625.97,65.61,64.38,17.015
810.0,0.65,2186.8,105.44,625.29,65.34,65.1,17.003
811.0,0.65,2188.3,105.29,624.47,65.16,66.03,17.014
812.0,0.65,2187.8,105.43,625.22,65.18,65.8,17.011
813.0,0.65,2189.1,105.78,627.1,64.91,65.6,17.021
814.0,0.65,2186.7,105.41,625.12,65.28,65.26,17.002
815.0,0.65,2190.2,105.99,628.27,65.2,65.83,17.029
816.0,0.65,2190.9,105.97,628.13,65.06,65.62,17.035
817.0,0.65,2185.5,106.04,628.5,64.96,64.94,16.993
818.0,0.65,2184.6,105.96,628.11,64.81,65.65,16.985
819.0,0.65,2181.6,105.59,626.07,64.72,65.29,16.962
820.0,0.65,2175.3,105.56,625.94,64.58,64.94,16.913
821.0,0.65,2177.3,106.11,628.89,64.2,65.1,16.929
822.0,0.65,2184.9,106.12,628.94,64.04,65.31,16.988
823.0,0.65,2187.5,105.96,628.1,64.55,65.18,17.008
824.0,0.65,2186.5,105.99,628.23,64.58,65.22,17.0
825.0,0.65,2187.6,106.21,629.47,65.07,65.13,17.009
826.0,0.65,2189.3,106.09,628.78,64.94,65.09,17.022
827.0,0.65,2192.7,106.44,630.71,64.63,65.63,17.048
828.0,0.65,2193.5,106.58,631.47,64.52,65.59,17.055
829.0,0.65,2199.2,106.67,631.92,64.9,65.81,17.099
830.0,0.65,2199.3,106.54,631.23,65.12,64.77,17.1
831.0,0.65,2187.7,106.49,630.98,64.83,65.15,17.009
832.0,0.65,2187.2,106.49,630.99,64.98,66.21,17.006
833.0,0.65,2190.5,106.65,631.84,65.09,65.09,17.032
834.0,0.65,2187.8,106.83,632.82,65.29,65.39,17.011
835.0,0.65,2180.6,107.02,633.81,65.41,65.14,16.954
836.0,0.65,2182.0,107.04,633.95,65.52,65.45,16.965
837.0,0.65,2180.3,107.29,635.33,65.42,65.32,16.952
838.0,0.65,2172.7,107.05,634.01,65.37,64.44,16.893
839.0,0.65,2175.9,106.85,632.91,65.05,65.4,16.917
840.0,0.65,2182.9,107.02,633.82,64.94,65.85,16.972
841.0,0.65,2186.3,106.89,633.12,64.91,65.07,16.998
842.0,0.65,2188.5,107.03,633.87,65.14,65.52,17.016
